1608687684,buy,2.849,44.73780977230446,eos,4.5389,,,
1608746649,sell,2.652,41.636761086646,eos,2.081836842662502,,,
1608787419,buy,2.4271,38.27654155849762,eos,2.0761,,,
1608808974,sell,2.479,39.09009234534827,eos,1.9545068724642707,,,
1608817149,sell,2.543,40.04490876803599,eos,2.0049661059607216,,,
1608826449,sell,2.639,41.4040849889007,eos,2.080654956205409,,,
1608835734,buy,2.536,40.0193905875462,eos,4.0192,,,
1608840594,buy,2.469,39.00828891881397,eos,2.0097,,,
1608848274,sell,2.541,40.139274524633684,eos,4.013925588113731,,,
1608850764,sell,2.611,41.12801134022196,eos,2.062251025298104,,,
1608853149,sell,2.6831,42.09040726278315,eos,2.1191979034765724,,,
1608855219,buy,2.6097,41.157723235691,eos,4.0891,,,
1608890679,sell,2.681,42.163041792148164,eos,4.230431997581045,,,
1608914904,buy,2.6063,41.207200219115904,eos,4.1534,,,
1608941454,sell,2.6806,42.2548168086325,eos,4.233488847828663,,,
1608968334,buy,2.6077,41.32923868366446,eos,4.1912,,,
1608979374,buy,2.5384,40.331476636183034,eos,2.0956,,,
1608986904,sell,2.613,41.44950314559582,eos,4.142509685022742,,,
1609035969,sell,2.685,42.41050071039513,eos,2.1283273065989374,,,
1609068864,buy,2.6039,41.3779878603324,eos,4.1767,,,
1609069329,buy,2.5331,40.351669606007974,eos,2.0883,,,
1609077189,sell,2.621,41.66925483266516,eos,4.1664306028799825,,,
1609077924,sell,2.6835,42.50144887471228,eos,2.132891362615113,,,
1609081584,sell,2.7599,43.468132784998716,eos,2.193615379795589,,,
1609082229,sell,2.825,44.23599752004953,eos,2.2453579651155984,,,
1609086264,buy,2.741,43.29592948696883,eos,4.2652,,,
1609151559,sell,2.824,44.34371258113673,eos,4.476648184839392,,,
1609167444,sell,2.893,45.09883626011725,eos,2.2930140224398605,,,
1609170204,buy,2.819,44.32824230996589,eos,4.3662,,,
1609187934,buy,2.746,43.449525396268186,eos,2.1831,,,
1609212114,buy,2.678,42.580921483064856,eos,2.1831,,,
1609219359,buy,2.608,41.633336441343786,eos,2.1831,,,
1609229919,sell,2.681,42.66941204744148,eos,4.255914086626362,,,
1609253814,buy,2.6071,41.72272531156147,eos,4.307,,,
1609257654,buy,2.535,40.67864768833952,eos,2.1535,,,
1609262874,sell,2.619,41.949016738602,eos,4.188988976868974,,,
1609319004,buy,2.539,40.85428213007484,eos,4.2237,,,
1609324059,sell,2.6113,41.948987355248185,eos,4.193388624014258,,,
1609419954,buy,2.537,40.923533374377286,eos,4.1959,,,
1609456404,sell,2.6106,42.041080404532764,eos,4.204528829680496,,,
1609510419,sell,2.687,43.075515288659844,eos,2.163787819917161,,,
1609525494,buy,2.6030943,41.989382867048356,eos,4.2249,,,
1609606659,sell,2.689,43.218571463647514,eos,4.332619262439096,,,
1609621089,buy,2.607,42.15132601307951,eos,4.2737,,,
1609664574,sell,2.685,43.272437593157235,eos,4.333210709241716,,,
1609673259,sell,2.757,44.19335380433586,eos,2.2247042691581798,,,
1609681539,sell,2.821,44.96299286877158,eos,2.2763477487469075,,,
1609685544,buy,2.746,44.111003273169544,eos,4.3631,,,
1609687839,buy,2.6744,43.176631494351085,eos,2.1816,,,
1609689774,sell,2.756,44.290000562769876,eos,4.440630666476992,,,
1609715499,sell,2.821,45.06805544961261,eos,2.2726812609092186,,,
1609721664,sell,2.8955,45.90297780039455,eos,2.332700670316422,,,
1609723254,sell,2.965,46.62499276608118,eos,2.388691931441273,,,
1609724514,sell,3.0328,47.27173598057833,eos,2.443313622150111,,,
1609727484,buy,2.953,46.559024426164655,eos,4.5311,,,
1609739154,sell,3.0381,47.436002878208654,eos,4.858041751268247,,,
1609739394,sell,3.11,48.0591056973885,eos,2.4865063438406017,,,
1609743504,buy,3.0205,47.34095629314331,eos,4.6383,,,
1609744059,buy,2.951,46.66740669467153,eos,2.3191,,,
1609745004,buy,2.88,45.93457699392914,eos,2.3192,,,
1609749969,buy,2.818,45.24151054341043,eos,2.3191,,,
1609751079,sell,2.8914,46.1155641243458,eos,4.602643958132692,,,
1609752324,buy,2.815,45.31521601112803,eos,4.6253,,,
1609752624,buy,2.743,44.44291800351049,eos,2.3126,,,
1609753269,buy,2.6739,43.55104487261394,eos,2.3126,,,
1609753764,sell,2.758,44.696854768922485,eos,4.4422146261855575,,,
1609755294,buy,2.679,43.72882887607122,eos,4.5466,,,
1609758144,sell,2.753,44.74247507259398,eos,4.461476889521098,,,
1609770639,sell,2.823,45.57934668830197,eos,2.2874590009295446,,,
1609776279,buy,2.748,44.72671291621082,eos,4.5177,,,
1609804809,sell,2.822,45.67804760031193,eos,4.580325986822479,,,
1609818669,buy,2.746,44.80540947669067,eos,4.5355,,,
1609837899,sell,2.8211,45.76493313208667,eos,4.586737723938217,,,
1609863024,sell,2.8986,46.6389291686059,eos,2.356371267698289,,,
1609920234,sell,2.968,47.36472501194879,eos,2.4127889058609457,,,
1609923729,sell,3.034,48.002932065577035,eos,2.466442567514182,,,
1609925559,sell,3.102,48.60607401251208,eos,2.5217220977023764,,,
1609931829,buy,3.0267,47.98726844811136,eos,4.6764,,,
1609935819,sell,3.106,48.74405926461773,eos,5.006381808353778,,,
1609937739,sell,3.175,49.28369757881916,eos,2.5587994593566075,,,
1609942059,sell,3.2479,49.80654049751412,eos,2.6175511067856148,,,
1609943364,sell,3.318,50.25455283712225,eos,2.674046175163854,,,
1609943919,buy,3.239,49.80031314525509,eos,4.8504,,,
1609944984,buy,3.162,49.23677234158163,eos,2.4252,,,
1609946559,sell,3.2415,49.860050237022406,eos,5.121583891077392,,,
1609949514,sell,3.318,50.33381043565129,eos,2.621227109454698,,,
1609954584,sell,3.383,50.68565368994237,eos,2.672577248729726,,,
1609955829,sell,3.451,51.00105256538676,eos,2.7262973944328364,,,
1609956819,buy,3.376,50.69950685151578,eos,4.9819,,,
1609963149,buy,3.304,50.29766835854636,eos,2.491,,,
1609963509,buy,3.234,49.858548212203885,eos,2.491,,,
1609963914,buy,3.16,49.34658066940755,eos,2.491,,,
1609964634,sell,3.262,50.13112121218087,eos,5.044312249863896,,,
1609966824,sell,3.319,50.4720653802451,eos,2.566228135698696,,,
1609974939,sell,3.381,50.80373339519404,eos,2.6141661123221693,,,
1609978584,buy,3.308,50.45976928924117,eos,5.0162,,,
1609980309,sell,3.382,50.90641574211898,eos,5.202298449440276,,,
1610000784,buy,3.301,50.51930413116516,eos,5.0409,,,
1610005644,buy,3.233,50.091787905733156,eos,2.5204,,,
1610007474,buy,3.165,49.61709288050116,eos,2.5204,,,
1610009049,sell,3.242,50.19855021697268,eos,4.998834658874517,,,
1610020554,sell,3.317,50.6480444426837,eos,2.557238519970203,,,
1610021184,sell,3.382,50.99140363295085,eos,2.6073502184320816,,,
1610021769,buy,3.308,50.64250255140333,eos,5.0487,,,
1610039424,sell,3.384,51.08743949304361,eos,5.198881536069441,,,
1610043729,buy,3.305,50.70894924124268,eos,5.0681,,,
1610044494,buy,3.211,50.121711976236895,eos,2.534,,,
1610045289,buy,3.084,49.236915733075875,eos,5.068,,,
1610045754,sell,3.179,50.057611051013644,eos,4.954844155082392,,,
1610048139,sell,3.246,50.51295795576955,eos,2.5296357545450507,,,
1610061414,buy,3.169,50.02240032930636,eos,5.0442,,,
1610064774,sell,3.244,50.59708561970508,eos,5.075164488353688,,,
1610067354,buy,3.169,50.11759208896939,eos,5.0477,,,
1610069634,buy,3.097,49.54185381088078,eos,2.5239,,,
1610072409,buy,3.021,48.880938545565016,eos,2.5239,,,
1610072784,buy,2.9589,48.28542238880859,eos,2.5239,,,
1610072949,sell,3.0329,49.040679914250774,eos,4.826706351836487,,,
1610073669,buy,2.9594,48.38148891402608,eos,4.9951,,,
1610075874,sell,3.034,49.16624567308291,eos,4.874370410047171,,,
1610090949,sell,3.104,49.76573154076204,eos,2.4934155821994786,,,
1610100579,sell,3.177,50.34618519300756,eos,2.552055832682904,,,
1610102919,sell,3.241,50.80313540877327,eos,2.603466463243718,,,
1610105559,buy,3.162,50.29032866751078,eos,4.995,,,
1610111184,buy,3.082,49.64010909110264,eos,2.4975,,,
1610120034,buy,3.022,49.10546928589653,eos,2.4975,,,
1610122074,sell,3.101,49.863333236084564,eos,4.980513732955916,,,
1610136219,buy,3.029,49.27389417378198,eos,4.9899,,,
1610139699,buy,2.954,48.53591394722562,eos,2.4949,,,
1610141814,sell,3.0331,49.357614553234,eos,4.906630556773152,,,
1610145849,sell,3.101,49.95063790403249,eos,2.508236021983047,,,
1610155209,buy,3.0286,49.35993513664164,eos,4.9726,,,
1610162124,sell,3.104,50.07971990767989,eos,5.031528829749979,,,
1610171919,buy,3.023,49.41348259651062,eos,4.9825,,,
1610182359,sell,3.1072,50.21770272298156,eos,5.047990299891456,,,
1610186574,sell,3.175,50.75380995027608,eos,2.579069451943127,,,
1610187744,sell,3.2409,51.23205146950559,eos,2.632600373796057,,,
1610190189,sell,3.313,51.694432239604126,eos,2.691167588751997,,,
1610191389,sell,3.386,52.10373259239084,eos,2.750465878513206,,,
1610192859,buy,3.303,51.69370360171486,eos,5.0851,,,
1610195454,sell,3.384,52.20575772936348,eos,5.423833944952226,,,
1610196609,sell,3.451,52.51067208210807,eos,2.765610364070645,,,
1610196969,sell,3.537,52.848620532706995,eos,2.834530239848702,,,
1610197359,sell,3.6,53.045702527251684,eos,2.8850180558256526,,,
1610197959,buy,3.519,52.84127479590052,eos,5.2213,,,
1610205099,buy,3.443,52.53644456169823,eos,2.6106,,,
1610207919,sell,3.527,52.92720947360603,eos,5.459435908804742,,,
1610208384,sell,3.593,53.119686243903544,eos,2.78079858524744,,,
1610210229,sell,3.667,53.282851709903824,eos,2.8380708077100913,,,
1610211324,buy,3.5587,53.10745274239572,eos,5.2888,,,
1610217294,sell,3.677,53.45806240188577,eos,5.574008615932073,,,
1610218764,sell,3.735,53.53937592436567,eos,2.830965757479779,,,
1610219679,buy,3.657,53.47459342281499,eos,5.3371,,,
1610223084,buy,3.588,53.30684001381415,eos,2.6686,,,
1610224014,sell,3.664,53.526956593397685,eos,5.414936979013374,,,
1610228049,buy,3.582,53.3831415422782,eos,5.3433,,,
1610228979,sell,3.6629,53.613973859373914,eos,5.43389678971951,,,
1610231274,buy,3.5894,53.49273664808148,eos,5.352,,,
1610236884,sell,3.664,53.701282984048234,eos,5.442716291953344,,,
1610237004,sell,3.74,53.80180983512401,eos,2.7778055311006424,,,
1610237454,sell,3.804,53.84527135075446,eos,2.8253401712050383,,,
1610242239,buy,3.729,53.84036191370618,eos,5.384036191370619,,,
1610248689,buy,3.657,53.72076676010619,eos,2.692,,,
1610252214,sell,3.731,53.87792329570619,eos,5.409059534666667,,,
1610255949,sell,3.803,53.913630593994185,eos,2.756721175333333,,,
1610272734,buy,3.719,53.90956401345419,eos,5.390956401345419,,,
1610274069,buy,3.659,53.81440478985419,eos,2.6955,,,
1610274204,buy,3.581,53.637411670454185,eos,2.6955,,,
1610274894,buy,3.515,53.44137028045419,eos,2.6955,,,
1610275224,sell,3.599,53.74689757745419,eos,5.325924005600001,,,
1610277654,buy,3.517,53.53650360146859,eos,5.38,,,
1610277879,buy,3.444,53.25360219586859,eos,2.69,,,
1610278509,sell,3.522,53.597609605068584,eos,5.312621663599998,,,
1610278899,buy,3.442,53.34353113597069,eos,5.37,,,
1610279274,buy,3.364,52.977405509170694,eos,2.685,,,
1610280924,sell,3.454,53.45540753757069,eos,5.300215829752382,,,
1610284059,sell,3.522,53.70567470610166,eos,2.7022814349142856,,,
1610284554,sell,3.5959,53.92477433447105,eos,2.758981775073335,,,
1610286714,buy,3.5198,53.73957368348877,eos,5.3692,,,
1610287254,buy,3.441,53.430020647191625,eos,2.6846,,,
1610288169,buy,3.364,53.06546583899163,eos,2.6846,,,
1610289339,buy,3.307,52.75315779504877,eos,2.6845,,,
1610289564,buy,3.215,52.17592702350592,eos,2.6845,,,
1610290344,buy,3.087,51.2707637242202,eos,5.3691,,,
1610291619,sell,3.172,51.98310704836307,eos,5.05859495075325,,,
1610292234,sell,3.243,52.484108888892365,eos,2.5859116370259736,,,
1610293989,buy,3.158,51.93512535029141,eos,5.2983,,,
1610296599,buy,3.091,51.36844748216673,eos,2.6492,,,
1610298459,buy,3.022,50.74889299870699,eos,2.6492,,,
1610299374,buy,2.956,50.09497604584985,eos,2.6492,,,
1610300559,sell,3.037,50.94858074811998,eos,4.985287674507092,,,
1610301879,sell,3.107,51.5786216342366,eos,2.5500969385402628,,,
1610303514,buy,3.025,50.90049939671515,eos,5.2145,,,
1610309694,buy,2.956,50.20487778534612,eos,2.6073,,,
1610311374,sell,3.0319,51.01946013213205,eos,5.0413382287961745,,,
1610312529,sell,3.107,51.69369351889415,eos,2.5831059528463562,,,
1610323494,buy,3.025,51.00612974241595,eos,5.1714,,,
1610326179,buy,2.956,50.29608989034746,eos,2.5857,,,
1610330904,buy,2.889,49.560431816660675,eos,2.5857,,,
1610335104,buy,2.819,48.73219810950134,eos,2.5857,,,
1610335989,buy,2.749,47.837206962942005,eos,2.5857,,,
1610336274,buy,2.672,46.78104335894675,eos,2.5857,,,
1610336994,sell,2.751,47.9245332295237,eos,4.725579473755504,,,
1610342259,sell,2.822,48.82807914126322,eos,2.4237704970807066,,,
1610345139,buy,2.738,47.81232691298238,eos,4.9632,,,
1610347629,buy,2.6763,46.95418670675802,eos,2.4816,,,
1610347929,sell,2.751,48.04739386064911,eos,4.776769939492768,,,
1610363649,buy,2.675,47.04845267183121,eos,4.885,,,
1610366259,buy,2.6093,46.05446905193694,eos,2.4424,,,
1610368119,sell,2.681,47.177186269690964,eos,4.699138779388741,,,
1610371494,buy,2.605,46.097039530616456,eos,4.7848,,,
1610373984,buy,2.539,45.033891321765566,eos,2.3923,,,
